change_id,run_id,portal,insurer,scraped_at,prev_scraped_at,prev_price,price,abs_change,pct_change,direction,severity
0,4,Falabella,Bci,2025-08-01 03:30:02,2025-08-01 03:00:02,44223.0,47382.0,3159.0,7.1433,up,info
1,10,Falabella,Bci,2025-08-01 06:30:01,2025-08-01 06:00:01,47382.0,47376.0,-6.0,-0.0127,down,info
2,31,Falabella,Bci,2025-08-01 18:00:02,2025-08-01 17:30:02,47376.0,47988.0,612.0,1.2918,up,info
3,55,Falabella,Bci,2025-08-02 06:30:01,2025-08-02 06:00:02,47988.0,47963.0,-25.0,-0.0521,down,info
4,100,Falabella,Bci,2025-08-03 06:30:01,2025-08-03 05:00:02,47963.0,47976.0,13.0,0.0271,up,info
5,145,Falabella,Bci,2025-08-04 06:30:01,2025-08-04 06:00:01,47976.0,47969.0,-7.0,-0.0146,down,info
6,165,Falabella,Bci,2025-08-04 16:30:01,2025-08-04 16:00:01,47969.0,48557.0,588.0,1.2258,up,info
7,193,Falabella,Bci,2025-08-05 06:30:01,2025-08-05 06:00:01,48557.0,48551.0,-6.0,-0.0124,down,info
8,238,Falabella,Bci,2025-08-06 06:30:01,2025-08-06 06:00:01,48551.0,48544.0,-7.0,-0.0144,down,info
9,278,Falabella,Bci,2025-08-07 04:30:01,2025-08-07 03:30:01,48544.0,44409.0,-4135.0,-8.518,down,info
10,282,Falabella,Bci,2025-08-07 06:30:02,2025-08-07 06:00:02,44409.0,44403.0,-6.0,-0.0135,down,info
11,283,Falabella,Bci,2025-08-07 07:00:02,2025-08-07 06:30:02,44403.0,48538.0,4135.0,9.3124,up,info
12,284,Falabella,Bci,2025-08-07 07:30:01,2025-08-07 07:00:02,48538.0,44403.0,-4135.0,-8.5191,down,info
13,286,Falabella,Bci,2025-08-07 11:00:02,2025-08-07 08:00:01,44403.0,48538.0,4135.0,9.3124,up,info
14,287,Falabella,Bci,2025-08-07 11:30:02,2025-08-07 11:00:02,48538.0,44403.0,-4135.0,-8.5191,down,info
15,289,Falabella,Bci,2025-08-07 13:00:02,2025-08-07 12:30:01,44403.0,48538.0,4135.0,9.3124,up,info
16,323,Falabella,Bci,2025-08-08 06:30:02,2025-08-08 06:00:02,48538.0,48532.0,-6.0,-0.0124,down,info
17,363,Falabella,Bci,2025-08-09 10:30:02,2025-08-09 04:00:01,48532.0,48525.0,-7.0,-0.0144,down,info
18,400,Falabella,Bci,2025-08-10 06:30:01,2025-08-10 05:00:01,48525.0,48540.0,15.0,0.0309,up,info
19,441,Falabella,Bci,2025-08-11 03:30:01,2025-08-11 03:00:01,48540.0,52878.0,4338.0,8.937,up,info
20,447,Falabella,Bci,2025-08-11 06:30:02,2025-08-11 06:00:02,52878.0,52893.0,15.0,0.0284,up,info
21,457,Falabella,Bci,2025-08-11 11:30:02,2025-08-11 11:00:02,52893.0,38843.0,-14050.0,-26.5631,down,warning
22,489,Falabella,Bci,2025-08-12 09:30:01,2025-08-12 04:30:02,38843.0,38854.0,11.0,0.0283,up,info
23,530,Falabella,Bci,2025-08-13 06:30:02,2025-08-13 06:00:01,38854.0,38865.0,11.0,0.0283,up,info
24,572,Falabella,Bci,2025-08-14 03:30:01,2025-08-14 03:00:01,38865.0,32388.0,-6477.0,-16.6654,down,warning
25,578,Falabella,Bci,2025-08-14 06:30:02,2025-08-14 06:00:02,32388.0,32397.0,9.0,0.0278,up,info
26,619,Falabella,Bci,2025-08-15 03:30:01,2025-08-15 03:00:01,32397.0,52939.0,20542.0,63.4071,up,critical
27,625,Falabella,Bci,2025-08-15 06:30:01,2025-08-15 06:00:01,52939.0,52954.0,15.0,0.0283,up,info
28,635,Falabella,Bci,2025-08-15 11:30:02,2025-08-15 11:00:01,52954.0,38888.0,-14066.0,-26.5627,down,warning
29,673,Falabella,Bci,2025-08-16 06:30:01,2025-08-16 06:00:01,38888.0,38899.0,11.0,0.0283,up,info
30,719,Falabella,Bci,2025-08-17 06:30:01,2025-08-17 05:00:02,38899.0,38910.0,11.0,0.0283,up,info
31,767,Falabella,Bci,2025-08-18 06:30:01,2025-08-18 06:00:01,38910.0,38921.0,11.0,0.0283,up,info
32,813,Falabella,Bci,2025-08-19 08:30:01,2025-08-19 05:30:01,38921.0,38933.0,12.0,0.0308,up,info
33,851,Falabella,Bci,2025-08-20 04:00:02,2025-08-20 03:30:01,38933.0,35616.0,-3317.0,-8.5198,down,info
34,856,Falabella,Bci,2025-08-20 06:30:02,2025-08-20 06:00:02,35616.0,35627.0,11.0,0.0309,up,info
35,904,Falabella,Bci,2025-08-21 06:30:02,2025-08-21 06:00:02,35627.0,35637.0,10.0,0.0281,up,info
36,952,Falabella,Bci,2025-08-22 06:30:01,2025-08-22 06:00:01,35637.0,35647.0,10.0,0.0281,up,info
37,1000,Falabella,Bci,2025-08-23 06:30:02,2025-08-23 06:00:02,35647.0,35658.0,11.0,0.0309,up,info
38,1047,Falabella,Bci,2025-08-24 06:30:01,2025-08-24 06:00:02,35658.0,35668.0,10.0,0.028,up,info
39,1089,Falabella,Bci,2025-08-25 06:30:02,2025-08-25 06:00:02,35668.0,35678.0,10.0,0.028,up,info
40,1131,Falabella,Bci,2025-08-26 03:30:01,2025-08-26 03:00:01,35678.0,48586.0,12908.0,36.1792,up,critical
41,1132,Falabella,Bci,2025-08-26 04:30:02,2025-08-26 03:30:01,48586.0,29732.0,-18854.0,-38.8054,down,critical
42,1136,Falabella,Bci,2025-08-26 06:30:02,2025-08-26 06:00:02,29732.0,29740.0,8.0,0.0269,up,info
43,1178,Falabella,Bci,2025-08-27 03:30:02,2025-08-27 03:00:02,29740.0,35689.0,5949.0,20.0034,up,warning
44,1183,Falabella,Bci,2025-08-27 06:30:01,2025-08-27 06:00:01,35689.0,35699.0,10.0,0.028,up,info
45,1231,Falabella,Bci,2025-08-28 06:30:02,2025-08-28 06:00:02,35699.0,35709.0,10.0,0.028,up,info
46,1279,Falabella,Bci,2025-08-29 06:30:01,2025-08-29 06:00:02,35709.0,35719.0,10.0,0.028,up,info
47,1326,Falabella,Bci,2025-08-30 06:30:01,2025-08-30 06:00:01,35719.0,35730.0,11.0,0.0308,up,info
48,2,Falabella,Cardif,2025-08-01 02:30:02,2025-08-01 02:00:02,34510.0,30853.0,-3657.0,-10.5969,down,warning
49,10,Falabella,Cardif,2025-08-01 06:30:01,2025-08-01 06:00:01,30853.0,30849.0,-4.0,-0.013,down,info
50,47,Falabella,Cardif,2025-08-02 02:30:01,2025-08-02 02:00:01,30849.0,34505.0,3656.0,11.8513,up,warning
51,55,Falabella,Cardif,2025-08-02 06:30:01,2025-08-02 06:00:02,34505.0,34487.0,-18.0,-0.0522,down,info
52,100,Falabella,Cardif,2025-08-03 06:30:01,2025-08-03 06:00:01,34487.0,34496.0,9.0,0.0261,up,info
53,145,Falabella,Cardif,2025-08-04 06:30:01,2025-08-04 06:00:01,34496.0,34492.0,-4.0,-0.0116,down,info
54,193,Falabella,Cardif,2025-08-05 06:30:01,2025-08-05 06:00:01,34492.0,34487.0,-5.0,-0.0145,down,info
55,232,Falabella,Cardif,2025-08-06 02:30:02,2025-08-06 02:00:02,34487.0,30833.0,-3654.0,-10.5953,down,warning
56,238,Falabella,Cardif,2025-08-06 06:30:01,2025-08-06 06:00:01,30833.0,30829.0,-4.0,-0.013,down,info
57,275,Falabella,Cardif,2025-08-07 02:30:01,2025-08-07 02:00:01,30829.0,34483.0,3654.0,11.8525,up,warning
58,282,Falabella,Cardif,2025-08-07 06:30:02,2025-08-07 06:00:02,34483.0,34478.0,-5.0,-0.0145,down,info
59,323,Falabella,Cardif,2025-08-08 06:30:02,2025-08-08 06:00:02,34478.0,34474.0,-4.0,-0.0116,down,info
60,1391,Falabella,Cardif,2025-08-09 02:30:01,2025-08-09 02:00:01,34474.0,35224.0,750.0,2.1756,up,info
61,1396,Falabella,Cardif,2025-08-09 06:30:02,2025-08-09 06:00:02,35224.0,35220.0,-4.0,-0.0114,down,info
62,395,Falabella,Cardif,2025-08-10 02:30:02,2025-08-10 02:00:02,35220.0,34470.0,-750.0,-2.1295,down,info
63,400,Falabella,Cardif,2025-08-10 06:30:01,2025-08-10 06:00:01,34470.0,34480.0,10.0,0.029,up,info
64,439,Falabella,Cardif,2025-08-11 02:30:01,2025-08-11 02:00:01,34480.0,35230.0,750.0,2.1752,up,info
65,447,Falabella,Cardif,2025-08-11 06:30:02,2025-08-11 06:00:02,35230.0,35240.0,10.0,0.0284,up,info
66,457,Falabella,Cardif,2025-08-11 11:30:02,2025-08-11 11:00:02,35240.0,32128.0,-3112.0,-8.8309,down,info
67,484,Falabella,Cardif,2025-08-12 02:30:01,2025-08-12 02:00:01,32128.0,27938.0,-4190.0,-13.0416,down,warning
68,1414,Falabella,Cardif,2025-08-12 06:30:02,2025-08-12 06:00:02,27938.0,27946.0,8.0,0.0286,up,info
69,515,Falabella,Cardif,2025-08-12 23:00:01,2025-08-12 22:30:01,27946.0,20406.0,-7540.0,-26.9806,down,warning
70,530,Falabella,Cardif,2025-08-13 06:30:02,2025-08-13 06:00:01,20406.0,20412.0,6.0,0.0294,up,info
71,570,Falabella,Cardif,2025-08-14 02:30:01,2025-08-14 02:00:02,20412.0,20823.0,411.0,2.0135,up,info
72,573,Falabella,Cardif,2025-08-14 04:00:01,2025-08-14 03:00:01,20823.0,17353.0,-3470.0,-16.6643,down,warning
73,578,Falabella,Cardif,2025-08-14 06:30:02,2025-08-14 06:00:02,17353.0,17358.0,5.0,0.0288,up,info
74,617,Falabella,Cardif,2025-08-15 02:30:02,2025-08-15 02:00:02,17358.0,17015.0,-343.0,-1.976,down,info
75,619,Falabella,Cardif,2025-08-15 03:30:01,2025-08-15 03:00:01,17015.0,22501.0,5486.0,32.2421,up,critical
76,625,Falabella,Cardif,2025-08-15 06:30:01,2025-08-15 06:00:01,22501.0,22508.0,7.0,0.0311,up,info
77,635,Falabella,Cardif,2025-08-15 11:30:02,2025-08-15 11:00:01,22508.0,20424.0,-2084.0,-9.2589,down,info
78,674,Falabella,Cardif,2025-08-16 07:00:01,2025-08-16 06:00:01,20424.0,20430.0,6.0,0.0294,up,info
79,719,Falabella,Cardif,2025-08-17 06:30:01,2025-08-17 06:00:01,20430.0,20436.0,6.0,0.0294,up,info
80,759,Falabella,Cardif,2025-08-18 02:30:02,2025-08-18 02:00:01,20436.0,20848.0,412.0,2.0161,up,info
81,767,Falabella,Cardif,2025-08-18 06:30:01,2025-08-18 06:00:01,20848.0,20854.0,6.0,0.0288,up,info
82,806,Falabella,Cardif,2025-08-19 02:30:01,2025-08-19 02:00:01,20854.0,20442.0,-412.0,-1.9756,down,info
83,813,Falabella,Cardif,2025-08-19 08:30:01,2025-08-19 05:30:01,20442.0,20448.0,6.0,0.0294,up,info
84,844,Falabella,Cardif,2025-08-20 00:30:02,2025-08-20 00:00:02,20448.0,21095.0,647.0,3.1641,up,info
85,848,Falabella,Cardif,2025-08-20 02:30:01,2025-08-20 02:00:01,21095.0,20860.0,-235.0,-1.114,down,info
86,856,Falabella,Cardif,2025-08-20 06:30:02,2025-08-20 06:00:02,20860.0,20866.0,6.0,0.0288,up,info
87,896,Falabella,Cardif,2025-08-21 02:30:01,2025-08-21 02:00:01,20866.0,21101.0,235.0,1.1262,up,info
88,904,Falabella,Cardif,2025-08-21 06:30:02,2025-08-21 06:00:02,21101.0,21107.0,6.0,0.0284,up,info
89,944,Falabella,Cardif,2025-08-22 02:30:02,2025-08-22 02:00:01,21107.0,23306.0,2199.0,10.4183,up,warning
90,952,Falabella,Cardif,2025-08-22 06:30:01,2025-08-22 06:00:01,23306.0,23313.0,7.0,0.03,up,info
91,1000,Falabella,Cardif,2025-08-23 06:30:02,2025-08-23 06:00:02,23313.0,23320.0,7.0,0.03,up,info
92,1039,Falabella,Cardif,2025-08-24 02:30:02,2025-08-24 02:00:02,23320.0,21120.0,-2200.0,-9.434,down,info
93,1047,Falabella,Cardif,2025-08-24 06:30:01,2025-08-24 06:00:02,21120.0,21126.0,6.0,0.0284,up,info
94,1081,Falabella,Cardif,2025-08-25 02:30:02,2025-08-25 02:00:01,21126.0,23327.0,2201.0,10.4184,up,warning
95,1089,Falabella,Cardif,2025-08-25 06:30:02,2025-08-25 06:00:02,23327.0,23333.0,6.0,0.0257,up,info
96,1131,Falabella,Cardif,2025-08-26 03:30:01,2025-08-26 03:00:01,23333.0,24047.0,714.0,3.06,up,info
97,1132,Falabella,Cardif,2025-08-26 04:30:02,2025-08-26 04:00:02,24047.0,19444.0,-4603.0,-19.1417,down,warning
98,1136,Falabella,Cardif,2025-08-26 06:30:02,2025-08-26 06:00:02,19444.0,19450.0,6.0,0.0309,up,info
99,1176,Falabella,Cardif,2025-08-27 02:30:02,2025-08-27 02:00:02,19450.0,17615.0,-1835.0,-9.4344,down,info
100,1178,Falabella,Cardif,2025-08-27 03:30:02,2025-08-27 03:00:02,17615.0,21138.0,3523.0,20.0,up,warning
101,1183,Falabella,Cardif,2025-08-27 06:30:01,2025-08-27 06:00:01,21138.0,21144.0,6.0,0.0284,up,info
102,1231,Falabella,Cardif,2025-08-28 06:30:02,2025-08-28 06:00:02,21144.0,21150.0,6.0,0.0284,up,info
103,1256,Falabella,Cardif,2025-08-28 19:00:01,2025-08-28 18:30:01,21150.0,20343.0,-807.0,-3.8156,down,info
104,1279,Falabella,Cardif,2025-08-29 06:30:01,2025-08-29 06:00:02,20343.0,20349.0,6.0,0.0295,up,info
105,1318,Falabella,Cardif,2025-08-30 02:30:01,2025-08-30 02:00:01,20349.0,23360.0,3011.0,14.7968,up,warning
106,1326,Falabella,Cardif,2025-08-30 06:30:01,2025-08-30 06:00:01,23360.0,23367.0,7.0,0.03,up,info
107,4,Falabella,Consorcio,2025-08-01 03:30:02,2025-08-01 03:00:02,32429.0,37418.0,4989.0,15.3844,up,warning
108,10,Falabella,Consorcio,2025-08-01 06:30:01,2025-08-01 06:00:01,37418.0,37414.0,-4.0,-0.0107,down,info
109,33,Falabella,Consorcio,2025-08-01 19:00:02,2025-08-01 18:30:02,37414.0,41289.0,3875.0,10.3571,up,warning
110,55,Falabella,Consorcio,2025-08-02 06:30:01,2025-08-02 06:00:02,41289.0,43997.0,2708.0,6.5586,up,info
111,56,Falabella,Consorcio,2025-08-02 07:00:01,2025-08-02 06:30:01,43997.0,41268.0,-2729.0,-6.2027,down,info
112,100,Falabella,Consorcio,2025-08-03 06:30:01,2025-08-03 06:00:01,41268.0,41279.0,11.0,0.0267,up,info
113,145,Falabella,Consorcio,2025-08-04 06:30:01,2025-08-04 06:00:01,41279.0,41273.0,-6.0,-0.0145,down,info
114,193,Falabella,Consorcio,2025-08-05 06:30:01,2025-08-05 06:00:01,41273.0,41268.0,-5.0,-0.0121,down,info
115,238,Falabella,Consorcio,2025-08-06 06:30:01,2025-08-06 06:00:01,41268.0,41263.0,-5.0,-0.0121,down,info
116,282,Falabella,Consorcio,2025-08-07 06:30:02,2025-08-07 06:00:02,41263.0,41257.0,-6.0,-0.0145,down,info
117,323,Falabella,Consorcio,2025-08-08 06:30:02,2025-08-08 06:00:02,41257.0,41252.0,-5.0,-0.0121,down,info
118,1396,Falabella,Consorcio,2025-08-09 06:30:02,2025-08-09 06:00:02,41252.0,41247.0,-5.0,-0.0121,down,info
119,400,Falabella,Consorcio,2025-08-10 06:30:01,2025-08-10 06:00:01,41247.0,41259.0,12.0,0.0291,up,info
120,441,Falabella,Consorcio,2025-08-11 03:30:01,2025-08-11 03:00:01,41259.0,45032.0,3773.0,9.1447,up,info
121,447,Falabella,Consorcio,2025-08-11 06:30:02,2025-08-11 06:00:02,45032.0,45045.0,13.0,0.0289,up,info
122,457,Falabella,Consorcio,2025-08-11 11:30:02,2025-08-11 11:00:02,45045.0,33016.0,-12029.0,-26.7044,down,warning
123,1414,Falabella,Consorcio,2025-08-12 06:30:02,2025-08-12 06:00:02,33016.0,33026.0,10.0,0.0303,up,info
124,530,Falabella,Consorcio,2025-08-13 06:30:02,2025-08-13 06:00:01,33026.0,33035.0,9.0,0.0273,up,info
125,572,Falabella,Consorcio,2025-08-14 03:30:01,2025-08-14 03:00:01,33035.0,27530.0,-5505.0,-16.6641,down,warning
126,578,Falabella,Consorcio,2025-08-14 06:30:02,2025-08-14 06:00:02,27530.0,27538.0,8.0,0.0291,up,info
127,609,Falabella,Consorcio,2025-08-14 22:30:01,2025-08-14 22:00:02,27538.0,21393.0,-6145.0,-22.3146,down,warning
128,619,Falabella,Consorcio,2025-08-15 03:30:01,2025-08-15 03:00:01,21393.0,34934.0,13541.0,63.2964,up,critical
129,788,Falabella,Consorcio,2025-08-18 17:30:01,2025-08-15 04:00:01,34934.0,25701.0,-9233.0,-26.4298,down,warning
130,813,Falabella,Consorcio,2025-08-19 08:30:01,2025-08-19 05:30:01,25701.0,25709.0,8.0,0.0311,up,info
131,856,Falabella,Consorcio,2025-08-20 06:30:02,2025-08-20 06:00:02,25709.0,25716.0,7.0,0.0272,up,info
132,882,Falabella,Consorcio,2025-08-20 19:30:01,2025-08-20 19:00:01,25716.0,22611.0,-3105.0,-12.0742,down,warning
133,904,Falabella,Consorcio,2025-08-21 06:30:02,2025-08-21 06:00:02,22611.0,22617.0,6.0,0.0265,up,info
134,955,Falabella,Consorcio,2025-08-22 08:00:01,2025-08-22 05:00:02,22617.0,22624.0,7.0,0.031,up,info
135,1000,Falabella,Consorcio,2025-08-23 06:30:02,2025-08-23 06:00:02,22624.0,22630.0,6.0,0.0265,up,info
136,1037,Falabella,Consorcio,2025-08-24 01:30:02,2025-08-24 01:00:02,22630.0,25738.0,3108.0,13.734,up,warning
137,1047,Falabella,Consorcio,2025-08-24 06:30:01,2025-08-24 06:00:02,25738.0,25746.0,8.0,0.0311,up,info
138,1089,Falabella,Consorcio,2025-08-25 06:30:02,2025-08-25 06:00:02,25746.0,25753.0,7.0,0.0272,up,info
139,1131,Falabella,Consorcio,2025-08-26 03:30:01,2025-08-26 03:00:01,25753.0,35045.0,9292.0,36.0812,up,critical
140,1132,Falabella,Consorcio,2025-08-26 04:30:02,2025-08-26 04:00:02,35045.0,21461.0,-13584.0,-38.7616,down,critical
141,1136,Falabella,Consorcio,2025-08-26 06:30:02,2025-08-26 06:00:02,21461.0,21467.0,6.0,0.028,up,info
142,1178,Falabella,Consorcio,2025-08-27 03:30:02,2025-08-27 03:00:02,21467.0,25761.0,4294.0,20.0028,up,warning
143,1183,Falabella,Consorcio,2025-08-27 06:30:01,2025-08-27 06:00:01,25761.0,25768.0,7.0,0.0272,up,info
144,1217,Falabella,Consorcio,2025-08-27 23:30:02,2025-08-27 23:00:02,25768.0,22656.0,-3112.0,-12.077,down,warning
145,1231,Falabella,Consorcio,2025-08-28 06:30:02,2025-08-28 06:00:02,22656.0,22663.0,7.0,0.0309,up,info
146,1279,Falabella,Consorcio,2025-08-29 06:30:01,2025-08-29 06:00:02,22663.0,22670.0,7.0,0.0309,up,info
147,1298,Falabella,Consorcio,2025-08-29 16:30:02,2025-08-29 16:00:02,22670.0,25783.0,3113.0,13.7318,up,warning
148,1303,Falabella,Consorcio,2025-08-29 19:00:01,2025-08-29 18:30:01,25783.0,22670.0,-3113.0,-12.0738,down,warning
149,1326,Falabella,Consorcio,2025-08-30 06:30:01,2025-08-30 06:00:01,22670.0,22676.0,6.0,0.0265,up,info
150,11,Falabella,Fid,2025-08-01 07:00:01,2025-08-01 06:00:01,33155.0,33151.0,-4.0,-0.0121,down,info
151,56,Falabella,Fid,2025-08-02 07:00:01,2025-08-02 06:00:02,33151.0,33134.0,-17.0,-0.0513,down,info
152,100,Falabella,Fid,2025-08-03 06:30:01,2025-08-03 06:00:01,33134.0,33142.0,8.0,0.0241,up,info
153,145,Falabella,Fid,2025-08-04 06:30:01,2025-08-04 06:00:01,33142.0,33138.0,-4.0,-0.0121,down,info
154,193,Falabella,Fid,2025-08-05 06:30:01,2025-08-05 06:00:01,33138.0,33134.0,-4.0,-0.0121,down,info
155,238,Falabella,Fid,2025-08-06 06:30:01,2025-08-06 06:00:01,33134.0,33130.0,-4.0,-0.0121,down,info
156,283,Falabella,Fid,2025-08-07 07:00:02,2025-08-07 06:00:02,33130.0,33125.0,-5.0,-0.0151,down,info
